,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
9,2322174371,일반상가,상가,월세,23.05.24.,1/15,10000,37.50556,127.027122,1,남향,신논현역 도보 3분 중형 상가 사무실,107
10,2322176870,일반상가,상가,월세,23.05.24.,1/7,20000,37.497606,127.053185,1,남향,대치동 롯데백화점 한티역세권에 학원 사용 가능한 통 임대 건물입니다.,486
11,2322174200,일반상가,상가,월세,23.05.24.,B1/13,5000,37.50245,127.038034,1,남동향,Here 역삼역세권. 무권리. HIGH 층고.,138.6
12,2322177020,일반상가,상가,월세,23.05.24.,B1/10,10000,37.503547,127.051094,1,남향,"선릉역 역세권,  먹자골목 메인거리로 상권 최우수",166.68
13,2322177290,일반상가,상가,월세,23.05.24.,1/4,3000,37.498137,127.043065,1,동향,아파트단지 꿀단지상권,76
14,2322173856,일반상가,상가,월세,23.05.24.,B1/4,4000,37.500437,127.032745,1,남동향,원상복구 높은층고 다양한업종 주차편리,169.86
15,2322174756,일반상가,상가,월세,23.05.24.,1/4,1000,37.506581,127.03601,1,남향,언주역 도보2분 1층 상가,24.7
16,2322176752,일반상가,상가,월세,23.05.24.,1/6,5000,37.519876,127.02667,1,,MiDAS 원하시는 상가 제가 찾아드리겠습니다,85.95
17,2322176480,일반상가,상가,월세,23.05.24.,B3/9,10000,37.523603,127.045763,1,서향,사진 o. 도산대로 대로변. 입지 좋은 자리. 깔끔한 내부.,262.04
18,2322174085,일반상가,상가,월세,23.05.24.,B1/9,10000,37.50456,127.04657,2,남향,,250
19,2322174004,일반상가,상가,월세,23.05.24.,B3/9,10000,37.523603,127.045763,1,남향,직접 봐야 훨씬 더 많은 장점을 느낄수 있는 상가,198
0,2322168743,일반상가,상가,월세,23.05.24.,1/4,3000,37.49673,127.031314,1,,MiDAS l 상가를 찾으신다면 제가 함께 하겠습니다,117.6
1,2322172153,일반상가,상가,월세,23.05.24.,1/4,3000,37.516419,127.022305,1,서향,"역세권, 이면도로, 신사역 도보3분, 1층 상가 임대",49.6
2,2322172757,일반상가,상가,월세,23.05.24.,B1/4,3000,37.518318,127.019996,1,남서향,세로수길 가성비 너무 좋은 상가,133.52
3,2322165145,일반상가,상가,월세,23.05.24.,1/19,35000,37.500539,127.034693,1,,무권리 대로변 높은층고 연층 주차편리,450
4,2322169829,일반상가,상가,월세,23.05.24.,1/3,3500,37.500634,127.033068,1,,역삼역 이면 도로 메인 골목,74.3
5,2322165542,일반상가,상가,월세,23.05.24.,4/6,15000,37.526245,127.046503,1,남향,명품대로명품건물 완전귀한 무권리 시설인계가.원복가.에스테틱클리닉명품샵,318.03
6,2322171500,복합상가,상가,월세,23.05.24.,B1/4,8000,37.521936,127.02157,1,동향,가시성 노출성 좋은 상가 상권굳 식당O,102.06
7,2322173526,일반상가,상가,월세,23.05.24.,1/5,3000,37.495648,127.04082,1,북서향,,39.67
8,2322168186,일반상가,상가,월세,23.05.24.,1/15,10000,37.501654,127.026391,1,동향,강남 최고 상권 중에서도 유동이 모이는 1층 상가,44.41
9,2322166051,일반상가,상가,월세,23.05.24.,1/15,10000,37.497036,127.029787,1,동향,무권리.귀한.강남역.학원가사거리.노출최상.유동최상.1층상가 다양한업종추천,42.13
10,2322173495,일반상가,상가,월세,23.05.24.,B2/7,4000,37.518872,127.040266,1,동향,"강남구청역 역세권, 단독출입구, 층고 높음,건물 내외관우수",108
11,2322173292,일반상가,상가,월세,23.05.24.,B1/5,2500,37.516765,127.023662,1,북서향,"무권리, 신사역 4분, 역세권, 지하 1층 임대",132.2
12,2322173271,일반상가,상가,월세,23.05.24.,3/5,3000,37.518113,127.022224,1,,"실사진O,신사역 가시성 최고,유동인구no1먹자 삼거리코너 3층,작은권리",55
13,2322165131,일반상가,상가,월세,23.05.24.,1/4,15000,37.50374,127.026509,1,남서향,강남CGV라인 신논현역인근 주7일상권 1층상가,83.88
14,2322172724,일반상가,상가,월세,23.05.24.,1/3,10000,37.502263,127.027327,1,북서향,강남 최고 상권 중에서도 유동이 모이는 1층 상가,82.64
15,2322172484,일반상가,상가,월세,23.05.24.,3/4,10000,37.500014,127.027687,1,동향,강남  뒷골목 분위기 있는 바 점포,113.54
16,2322167471,일반상가,상가,월세,23.05.24.,1/6,6000,37.496007,127.033984,1,북향,역삼주민센터인근.유동좋고.노출좋은.1층상가 다양한업종 추천,91
17,2322171353,일반상가,상가,월세,23.05.24.,B1/6,5000,37.523067,127.025602,1,남향,신축 첫 입주 층고 5.2M,116.69
18,2322171421,일반상가,상가,월세,23.05.24.,1/5,2000,37.497008,127.031603,1,,MiDAS l 가성비 좋은 상가. 내외관 인테리어 깔끔.,47.55
19,2322169937,일반상가,상가,월세,23.05.24.,1/6,8000,37.523052,127.04896,1,북향,층고 상당히 높고 깔끔한 1층 상가,120.91
0,2322164014,일반상가,상가,월세,23.05.24.,1/3,1000,37.499066,127.051946,1,서향,대치동 한티역 롯데백화점 인근 저렴한 자리 초급매,24.64
1,2322162536,일반상가,상가,월세,23.05.24.,1/5,2000,37.505083,127.039306,1,남향,역삼동 충현교회 인근 주거지역 소매점,30
2,2322163913,일반상가,상가,월세,23.05.24.,전체층/3,2000,37.491223,127.081569,1,북향,,20
3,2322161166,일반상가,상가,월세,23.05.24.,1/4,3000,37.504818,127.039205,1,남향,역삼동 충현교회 인근 주거지역 소매점,36
4,2322159575,일반상가,상가,월세,23.05.24.,1/3,1000,37.50445,127.025927,1,북동향,"무권리, 신논현역 1분, 초역세권, 1층 임대",33.1
5,2322162206,일반상가,상가,월세,23.05.24.,1/10,20000,37.525585,127.026052,1,,MiDAS 원하시는 상가 제가 찾아드리겠습니다,254.55
6,2322163230,일반상가,상가,월세,23.05.24.,B1/5,40000,37.521851,127.048088,1,남향,"청담역 5분 초역세권및 우수한인프라 ,신축 럭셔리 외관 건물 통임대",581.97
7,2322165039,일반상가,상가,월세,23.05.24.,1/4,3000,37.492161,127.032315,1,남동향,Here 역삼초 코너. 무권리 1층.,16.5
8,2322163093,일반상가,상가,월세,23.05.24.,1/6,9000,37.496442,127.03057,1,,유동인구 매우 많은 지역. 오피스 상권 먹자골목. 입지 최고,66.12
9,2322162372,일반상가,상가,월세,23.05.24.,1/4,8000,37.50303,127.026362,1,남동향,강남CGV라인 신논현역인근 탐나는 1층상가,108.7
10,2322161172,복합상가,상가,월세,23.05.24.,1/19,10000,37.497736,127.029316,1,,MiDAS l 노출 좋은 코너 자리. 오피스 밀집 지역. 유동 최상,72.38
11,2322160404,일반상가,상가,월세,23.05.24.,1/6,3500,37.522991,127.05227,1,북서향,"무권리, 청담역 9분, 역세권, 1층 임대",54.95
12,2322160222,일반상가,상가,월세,23.05.24.,1/5,4500,37.501158,127.055324,1,북향,"무권리, 한티역 10분, 역세권, 1층 임대",43
13,2322161517,일반상가,상가,월세,23.05.24.,1/7,10000,37.500327,127.039183,1,,무권리 한국은행이면 1층 병원자리,88.66
14,2322162660,일반상가,상가,월세,23.05.24.,1/7,25000,37.518663,127.028897,2,남서향,을지병원사거리 논현동 대로변 1층상가 높은층고,232
15,2322160567,일반상가,상가,월세,23.05.24.,1/5,30000,37.51722,127.028899,1,동향,이사비 지원or 렌트프리 연층 을지병원사거리 대로변 안테나매장 주차,419
16,2322162701,일반상가,상가,월세,23.05.24.,1/5,2000,37.505653,127.059946,2,북향,실사진.휘문중고 인근 1층 무권리 저렴하고 에이스인 매물,76
