,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
16,2321051671,일반상가,상가,월세,23.05.17.,1/8,1300,37.524794,126.855953,1,북향,"신정역 대로변 상가외부,내부 모두 깨끗함개별화장실,주차장 보유",30.07
17,2321010243,일반상가,상가,월세,23.05.17.,1/4,2000,37.539135,126.865196,1,북향,"고깃집,커피체인등추천,재래시장 대일고통학로유동인구많음,부가세별도",145.53
18,2321013948,일반상가,상가,월세,23.05.17.,1/9,4000,37.520461,126.860941,1,남향,"넓은전면,식당,테이크아웃,판매업가능,권리금약간",33.63
19,2321043534,일반상가,상가,월세,23.05.17.,3/4,4000,37.522756,126.875144,1,남향,오목교역세권  당구장 추천,140.4
0,2320940387,일반상가,상가,월세,23.05.17.,1/18,5000,37.521822,126.852491,1,서향,역세권대로변 횡단보도 깨끗 시설비약간,46.44
1,2320946379,일반상가,상가,월세,23.05.17.,1/5,2000,37.540658,126.865573,1,서향,내부 컨디션 최상 확장이전 이사 좋은 기운 받아가세요,38.61
2,2320941197,일반상가,상가,월세,23.05.17.,1/6,2000,37.539393,126.865076,1,남향,유동인구 많고 임대인 터치 없는 목동 매물,10
3,2320947063,일반상가,상가,월세,23.05.17.,1/5,4000,37.52648,126.860698,1,북향, 양천구 신정동 상가 월세,131
4,2320942793,일반상가,상가,월세,23.05.17.,2/3,5000,37.521063,126.875189,1,북서향,"61p,2층독채,이면도로접함,오목교역5분,가격절충가능",203.96
5,2320951661,일반상가,상가,월세,23.05.17.,5/11,55000,37.523927,126.875282,1,동향,"오목교역랜드마크빌딩,5층독채,빠른입주가능,주차131대,오목교역4거리바로앞",759.71
6,2320940191,일반상가,상가,월세,23.05.17.,1/3,500,37.518343,126.853272,1,남향,계단1 올리모델링 점포 내부화장실있음.교습소 공방 아트 사무실강추,35
7,2320955930,단지내상가,상가,매매,23.05.17.,3/3,50000,37.517934,126.836115,1,북향,,41.85
8,2320943589,일반상가,상가,월세,23.05.17.,1/4,1500,37.524746,126.853058,1,남향,신정역 초역세권 임대료 권리 저렴한 상가,50
9,2320938919,일반상가,상가,월세,23.05.17.,1/4,15000,37.519289,126.852972,1,동향,초역세권 최고 메인지역 무권리,95
10,2321860514,일반상가,상가,월세,23.05.23.,1/4,1500,37.520991,126.860869,1,북향,BEST추천O깨끗한업종추천O주차가능O,62.55
11,2321958324,단지내상가,상가,월세,23.05.23.,1/2,1000,37.531932,126.871588,1,북향,"학원,교습소,사무실가능,권리금없음,하시입주",18
12,2321896020,일반상가,상가,월세,23.05.23.,1/5,1000,37.544821,126.865325,1,동향,"현제 공방운영, 커피숍,애견미용실,브랜치카페 굿",65.69
13,2321919281,일반상가,상가,월세,23.05.23.,1/5,3000,37.546675,126.86313,1,서향,등촌역대로변 1층상가 코너 위치좋고 저렴함,72
14,2321852468,일반상가,상가,월세,23.05.23.,1/15,3000,37.520878,126.844705,1,남향,대로변입니다.,109.44
15,2320934401,일반상가,상가,월세,23.05.16.,1/3,1000,37.533209,126.8345,1,남서향,신영시장 시설집기O 모든업종 추천 소액권리금 안정적,32.1
16,2320937199,일반상가,상가,월세,23.05.16.,1/3,13000,37.550552,126.865278,1,북동향,9호선 등촌역 초역세권 1층 무권리상가,132.24
17,2320925370,일반상가,상가,월세,23.05.16.,B1/3,4000,37.550552,126.865278,1,북동향,"pt샵,필라테스,요가등 운동시설 추천 9호선 등촌역 초역세권 빌딩",145.45
18,2320928173,복합상가,상가,월세,23.05.16.,4/10,8000,37.54951,126.86692,1,북향,"필라테스등 운동시설 및 의원 추천,9호선 등촌역 바로앞 가시성좋은 상가",126.1
19,2320937668,일반상가,상가,월세,23.05.16.,3/3,5000,37.550552,126.865278,1,북동향,9호선 등촌역 초역세권 3층 대로변 전면상가 가시성 좋음,122.32
0,2320912714,일반상가,상가,월세,23.05.16.,B1/5,20000,37.546886,126.871628,1,남동향,"실사용면적 235펴,유동인구 많음,자유업종 가능,9호선 염창역 역세권",777.61
1,2320901533,단지내상가,상가,매매,23.05.16.,B1/21,55000,37.522829,126.876614,1,남향,오목교초역세권.임대차성업중,118.32
2,2320913763,복합상가,상가,월세,23.05.16.,2/7,20000,37.529427,126.864593,1,북서향,"실150,1개층 전체사용,대로변 가시성 좋은 상가,대형 음식점,사무실추천",498.4
3,2320903673,일반상가,상가,월세,23.05.16.,1/4,4000,37.538228,126.872731,1,남서향,"자유업.학원,학교,아파트밀집지역.",67
4,2320918138,일반상가,상가,월세,23.05.16.,2/3,3000,37.52055,126.853301,1,남동향,먹자골목 2층 무권리 업종자유 사진첨부,117.59
5,2320920833,일반상가,상가,월세,23.05.16.,1/3,2000,37.532585,126.835835,1,서향,신영시장 매출굿월세가장저렴합니다,26
6,2320866334,일반상가,상가,월세,23.05.16.,1/2,9000,37.535706,126.828953,1,북향,"대로변 신월사거리 코너 자리, 현 성업중인 카페, 권리금 협의",126.4
7,2320865058,일반상가,상가,월세,23.05.16.,1/8,7000,37.523586,126.875855,1,남향,,96.27
8,2320909825,일반상가,상가,월세,23.05.16.,1/4,3500,37.521829,126.861274,1,북향,"대로변 1층, 식당브랜드체인점, 자동차 시설, 무권리 및 빠른입점 가능",82.64
9,2320925284,일반상가,상가,월세,23.05.16.,2/3,10500,37.550552,126.865278,1,북동향,"2층,3층 2개층사용,운동시설 및 사무실 추천 등촌역 초역세권 대로변상가",244.63
10,2320912245,복합상가,상가,월세,23.05.16.,1/6,10000,37.550096,126.864204,1,서향,"베이커리,커피 추천,9호선 대로변 유동인구많은 1층 무권리상가",125.62
11,2320901183,일반상가,상가,매매,23.05.16.,1/31,200000,37.523711,126.87674,1,북서향,오목교역초역세권.음식점으로 성업중,94.16
12,2320910982,일반상가,상가,월세,23.05.16.,1/3,8000,37.53257,126.864059,1,남서향,"판매점 추천,유동인구 많은 코너 1층,가시성좋고 전면 넓은 코너상가",33.06
13,2320893083,일반상가,상가,월세,23.05.16.,1/3,5000,37.530983,126.836811,1,동향,신영시장 메인자리1층지하층,66.96
14,2320885583,단지내상가,상가,월세,23.05.16.,1/2,800,37.520311,126.856462,1,북향,,26
15,2320875027,일반상가,상가,월세,23.05.16.,2/4,1000,37.548693,126.864825,1,서향,"9호선라인,.약20p 깨비시장내 2층상가",66
16,2320867794,일반상가,상가,월세,23.05.16.,2/5,8000,37.525549,126.861771,1,북향,"목동역대로변,2층 상가,유동인구 많음",273.6
17,2320904291,일반상가,상가,월세,23.05.16.,B1/8,3000,37.521973,126.862699,1,남동향,,204.64
18,2320913259,일반상가,상가,월세,23.05.16.,1/2,2000,37.531224,126.836641,1,서향,신영시장 초입자리굿,33
