,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
9,2324517576,일반상가,상가,매매,23.06.09.,2/2,110000,37.573276,126.990623,1,동향,익선동 최고메인 코너매물입니다,36
10,2324505191,일반상가,상가,매매,23.06.09.,1/1,420000,37.574211,126.985466,1,남향,인사동 쌈지길 인접 알짜상가. 전면이 넓어 가시성 굿.,101.79
11,2321979552,단지내상가,상가,매매,23.05.23.,1/8,76000,37.585619,127.000268,2,동향,,61.96
12,2321899324,일반상가,상가,월세,23.05.23.,1/2,1000,37.576787,127.010346,1,북서향,"즉시 입점 가능.동대문시장 근처 원단,제품 관련 업종환영.",32.59
13,2323525831,일반상가,상가,월세,23.06.02.,1/1,10000,37.584028,127.000467,1,서향,"무권리, 혜화역3분, 마당있는 밝은 한옥, 코너,",122.31
14,2323498518,일반상가,상가,월세,23.06.02.,1/12,15000,37.569962,126.987197,3,북향,종각역 초역세권 1호선 3호선 종로3가역 역세권 유동인구 많은 지역,128
15,2323546681,일반상가,상가,매매,23.06.02.,B1/10,320000,37.572309,126.989853,1,북향,익선동 메인통 복합상가 통매매,266.87
16,2323547632,일반상가,상가,월세,23.06.02.,2/4,2000,37.60621,126.966615,1,동향,평창동 삼거리대로변 인근상가임대,62.11
17,2323525510,일반상가,상가,월세,23.06.02.,2/5,5000,37.606823,126.969226,1,남서향,BEST 평창동 랜드마크 버스정류장 바로 앞 2층 전면노출상가,87.81
18,2323524358,일반상가,상가,월세,23.06.02.,1/3,3000,37.578378,127.022464,1,북동향,대광초교삼거리 위치 좋은 상가,77.37
19,2323498778,일반상가,상가,월세,23.06.02.,1/8,7000,37.569951,126.986647,1,북향,종각역 12번출구 초역세권 유동인구 많은 대로변 위치 좋은 상가 추천,89.3
0,2323451123,일반상가,상가,월세,23.06.02.,1/3,3000,37.580695,126.967327,1,북동향,서촌 방문길 메인상권에 있는 상가점포 임대,33.01
