,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
2,2324729246,일반상가,상가,월세,23.06.10.,2/4,10000,37.612344,127.030512,1,서향,"미아사거리역 초역세권, 무권리 공실, 다양한업종 환영",137.95
3,2324719897,단지내상가,상가,매매,23.06.10.,5/6,67000,37.638531,127.024209,1,남동향,임대수익 걱정없는 수유역 메인 먹자골목 7년차 저렴한 임대,226.67
4,2324737140,일반상가,상가,월세,23.06.10.,2/3,1500,37.641604,127.024242,1,북향,무권리 수유역 도보5분 대로변 요지 뷰티샾 공방 대리점 사무실,49.26
5,2324710783,일반상가,상가,월세,23.06.10.,2/15,2000,37.636975,127.025674,1,남동향,"초신축,초역세권,개방감 있는 사이즈",63.68
6,2324706322,일반상가,상가,월세,23.06.10.,B1/5,5000,37.638331,127.024884,1,북동향,무권리 수유역 메인먹자 프랜차이즈 밀집지역 누구나 탐내는 자리,101.64
7,2324702552,일반상가,상가,월세,23.06.10.,1/2,1000,37.641061,127.027962,1,북동향,"수유리 먹자골목 다 아는 그 음식점, 바닥권리금 있음",23.14
8,2324720357,일반상가,상가,월세,23.06.10.,1/3,2000,37.631504,127.018354,1,남서향,기사식당 메인도로변 1층 상가 넓은평수,74.97
9,2324704309,일반상가,상가,월세,23.06.10.,2/4,30000,37.637035,127.024086,1,남동향,노출성 좋은 위치,297.52
10,2324732498,일반상가,상가,월세,23.06.10.,1/1,2000,37.625136,127.026297,1,북향,미아역 1분 초역세권 대로변코너   유동인구 많고 가시성좋은 1층상가,43
11,2324715734,일반상가,상가,월세,23.06.10.,1/4,1000,37.632329,127.02161,1,북동향,,39.6
12,2324729301,일반상가,상가,월세,23.06.10.,2/4,30000,37.637035,127.024086,1,남동향,수유역 메인 대로변 핵심지 유동인구 넘쳐나는 2층 대형 상가,314.96
13,2324729087,일반상가,상가,월세,23.06.10.,2/4,50000,37.637035,127.024086,1,남동향,황금 입지 수유역 초역세권 대로변 초대형 다용도 상가 병원 사무실 추천,629.92
14,2324729191,일반상가,상가,월세,23.06.10.,1/4,60000,37.637035,127.024086,1,남동향,수유역 메인 대로변 안테나 매장으로 손색없는 A급 상가,115.7
15,2324702995,일반상가,상가,월세,23.06.10.,2/4,2500,37.640795,127.015571,2,남향,o 가오리역 인근 대로변 o,98.6
16,2324740493,일반상가,상가,월세,23.06.10.,1/4,2000,37.640631,127.016542,1,북향,가오리역 초역세권 대로변 중심상권 요지 알토란 점포,55.44
17,2324702217,일반상가,상가,월세,23.06.10.,2/4,3000,37.611689,127.032914,1,북동향,신축첫입주.다른층도있음.금액협의가능.역세권.다용도,100
18,2324703736,일반상가,상가,월세,23.06.10.,1/4,2000,37.614536,127.032375,2,북동향,미아사거리 주택가 중심 가시성 좋은 1층 상가,33
19,2324727947,일반상가,상가,월세,23.06.10.,1/5,1000,37.631013,127.014475,1,남동향,"22년 신축건물 첫입주, 주차가능, 저렴, 렌탈프리, 내부화장실, 깔끔함",30.02
0,2324690215,일반상가,상가,월세,23.06.10.,1/5,1000,37.636331,127.029309,2,북동향,,33.82
1,2324690870,일반상가,상가,월세,23.06.10.,2/6,3000,37.642277,127.022712,2,서향,"대로변 노출굿, 엘베, 주차, 학원, 사무실, 대리점, 교육장, 체육시설",184.3
2,2324691124,일반상가,상가,월세,23.06.10.,1/2,5000,37.637435,127.026168,2,북동향,,26.44
3,2324665316,복합상가,상가,매매,23.06.10.,1/5,22000,37.635307,127.018524,1,남향,,30.81
4,2324690636,일반상가,상가,월세,23.06.10.,1/5,100000,37.636846,127.0239,1,남동향,무권리 수유역 대로변 최고상권 1층 대형상가,231.4
5,2324693698,일반상가,상가,월세,23.06.10.,1/5,2000,37.634789,127.027023,1,북향,꾸준히게 장사 잘 됩니다. 권리금 有,55.1
