,atclNo,atclNm,rletTpNm,tradTpNm,atclCfmYmd,flrInfo,prc,lat,lng,sameAddrCnt,direction,atclFetrDesc,spc2
17,2324433281,일반상가,상가,매매,23.06.08.,2/10,45000,37.505515,127.007087,1,북동향,고속버스터미날상가 소액투자 건물등기 부대편익동 개발이익기대,11.32
18,2324454258,일반상가,상가,월세,23.06.08.,5/14,10000,37.492414,127.028654,1,북향,강남역  5번 출구 도보 4분 거리 우성 아파트 교차로,158.15
19,2324477917,일반상가,상가,월세,23.06.08.,1/3,10000,37.493151,127.015457,2,북향,강추 권리금무 유동인구 많은 교대역 역세권,66.11
0,2324373085,단지내상가,상가,월세,23.06.08.,B1/5,1000,37.491841,127.027184,1,서향,무권리상권.서초독수리 오형제인 대단지 중심상권. 접근성최고,10.03
1,2324425678,단지내상가,상가,월세,23.06.08.,1/5,3000,37.488818,127.027669,1,북향,1 급매  2 아파트 대단지 신축1층상가  3  저렴한월세,23.01
2,2324425852,일반상가,상가,월세,23.06.08.,1/5,6000,37.490178,127.009608,1,남동향,"실사진O, 신축 1층 무권리 매물",102.48
3,2324392284,일반상가,상가,월세,23.06.08.,1/2,3000,37.49137,126.986334,1,남향,동광로변. 유동인구 많은.가시성좋은 코너상가 임대,32.4
4,2324392233,일반상가,상가,월세,23.06.08.,1/4,7000,37.482037,127.038122,1,남서향,신축급 양재역진출입로 유동인구 많음 말죽거리 번화가인근 다용도추천,119
5,2324370255,단지내상가,상가,월세,23.06.08.,1/5,5000,37.491841,127.027184,1,남향,에스칼레이터 및 엘레베이터 주 동선 메인 입지,20.35
6,2324392388,일반상가,상가,월세,23.06.08.,1/5,3000,37.492077,126.983601,2,남향,동작대로이면. 이수역5분. 코너상가. 무권리,32.04
7,2324353376,단지내상가,상가,월세,23.06.08.,B1/5,1000,37.491841,127.027184,1,남동향,"무권리.업종자유,신축상가",15.32
8,2324403615,일반상가,상가,월세,23.06.08.,1/5,4000,37.490062,127.009969,1,북향,실내외 깔금한 1층 상가 요식업 와인바 판매점 강력 추천 추천 추천,58.94
9,2324418468,일반상가,상가,월세,23.06.08.,B1/6,10000,37.4931,126.991574,3,북향,함지박사기리 1층 위치 복층구조 가시성 최상급 깔끔한 상가,163.62
10,2324383044,일반상가,상가,월세,23.06.08.,1/6,2000,37.486358,126.993351,1,남동향,현재 성업중 인테리어 깔끔함 실사용 약15 내방역 도보 1분 권리금유,50
11,2324406749,단지내상가,상가,월세,23.06.08.,1/5,1000,37.491841,127.027184,2,북향,,9.57
12,2324428344,복합상가,상가,월세,23.06.08.,1/2,1000,37.468876,127.027308,2,동향,양재천 대기업인근 상가 내부상태 좋음 ,43
13,2324398526,단지내상가,상가,월세,23.06.08.,2/5,3000,37.491841,127.027184,2,서향,강남역 5000세대 아파트 사거리 중심상가,41.62
14,2324354465,일반상가,상가,월세,23.06.08.,1/5,3500,37.477314,126.987246,1,서향,실15 사당역 대로변 1층무권리 음식점 등 상가사무실,50
15,2324370049,단지내상가,상가,매매,23.06.08.,B1/5,12000,37.491841,127.027184,1,동향,서초독수리 오형제인 대단지 중심상권. 접근성최고,7.66
16,2324416550,일반상가,상가,월세,23.06.08.,1/6,2000,37.484492,127.009019,2,서향,서초중 인근 이면도로  코너빌딩내 상가,49.5
17,2324432329,일반상가,상가,월세,23.06.08.,1/3,5000,37.491877,127.017037,2,서향,"실사진O,공방, 판매점, 교대쪽문 바로 앞, 무권리1층",33.1
18,2324370457,복합상가,상가,매매,23.06.08.,B1/20,42000,37.49196,127.028816,1,서향,장기보유시 투자수익 및 안정적인 임대 수익,39.14
19,2324352663,단지내상가,상가,월세,23.06.08.,B1/5,1000,37.491841,127.027184,1,남동향,"5000세대 아파트,단독상가,첫입주",10.3
0,2324341623,일반상가,상가,월세,23.06.08.,1/5,3000,37.493192,126.986205,1,동향,방배동 카페골목 메인도로 상가점포,66
1,2324302908,일반상가,상가,월세,23.06.08.,4/5,10000,37.484532,127.010821,1,동향,"서초3동 사거리 큰도로변 코너에 가까운 위치좋은 사무실,실110p,엘베o",362.23
